WigleWifi-1.4,appRelease=2.26,model=ONEPLUS A3010,release=7.1.1,device=OnePlus3T,display=ONEPLUS A3010_28_171012,board=QC_Reference_Phone,brand=OnePlus
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
1c:b9:c4:15:ed:48,Ariel_University,[ESS],2017-11-01 16:15:48,11,-91,32.10427058,35.21137715,703,63.71399688720703,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],2017-11-01 16:19:29,1,-57,32.10457972,35.2112437,717,362.56298828125,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],2017-11-01 16:19:29,36,-65,32.10457972,35.2112437,717,362.56298828125,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],2017-11-01 16:19:29,11,-49,32.10457972,35.2112437,717,362.56298828125,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],2017-11-01 16:19:29,44,-53,32.10457972,35.2112437,717,362.56298828125,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:19:29,44,-65,32.10457972,35.2112437,717,362.56298828125,WIFI
42503_6701_4464089,Rami Levy,HSPA;il,2017-11-01 16:19:29,0,-77,32.10457972,35.2112437,717,362.56298828125,GSM
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-71,32.10323630000002,35.21131041600001,0,28.673662185668945,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-79,32.103339640000016,35.21130528400001,0,28.673662185668945,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-70,32.103339640000016,35.21130528400001,0,28.673662185668945,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-55,32.103339640000016,35.21130528400001,0,28.673662185668945,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-63,32.103339640000016,35.21130528400001,0,28.673662185668945,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-65,32.103339640000016,35.21130528400001,0,28.673662185668945,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-79,32.103546320000014,35.21129502000001,0,28.673662185668945,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-70,32.103546320000014,35.21129502000001,0,28.673662185668945,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-55,32.103546320000014,35.21129502000001,0,28.673662185668945,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-63,32.103546320000014,35.21129502000001,0,28.673662185668945,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-65,32.103546320000014,35.21129502000001,0,28.673662185668945,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-79,32.103701330000014,35.211287322000004,0,28.673662185668945,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-70,32.103701330000014,35.211287322000004,0,28.673662185668945,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-55,32.103701330000014,35.211287322000004,0,28.673662185668945,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-63,32.103701330000014,35.211287322000004,0,28.673662185668945,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-65,32.103701330000014,35.211287322000004,0,28.673662185668945,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-72,32.10395968000001,35.211274492,0,28.673662185668945,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-69,32.10395968000001,35.211274492,0,28.673662185668945,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-54,32.10395968000001,35.211274492,0,28.673662185668945,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-59,32.10395968000001,35.211274492,0,28.673662185668945,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-65,32.10395968000001,35.211274492,0,28.673662185668945,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-72,32.10416636,35.211264228000005,0,28.673662185668945,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-69,32.10416636,35.211264228000005,0,28.673662185668945,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-54,32.10416636,35.211264228000005,0,28.673662185668945,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-59,32.10416636,35.211264228000005,0,28.673662185668945,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-65,32.10416636,35.211264228000005,0,28.673662185668945,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-72,32.10432137,35.21125653,0,28.673662185668945,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-69,32.10432137,35.21125653,0,28.673662185668945,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-54,32.10432137,35.21125653,0,28.673662185668945,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-59,32.10432137,35.21125653,0,28.673662185668945,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-65,32.10432137,35.21125653,0,28.673662185668945,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],2017-11-01 16:19:29,1,-57,32.10457972,35.2112437,717,362.56298828125,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],2017-11-01 16:19:29,36,-65,32.10457972,35.2112437,717,362.56298828125,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],2017-11-01 16:19:29,11,-49,32.10457972,35.2112437,717,362.56298828125,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],2017-11-01 16:19:29,44,-53,32.10457972,35.2112437,717,362.56298828125,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:19:29,44,-65,32.10457972,35.2112437,717,362.56298828125,WIFI
1c:b9:c4:14:36:fc,Ariel_University,[ESS],2017-11-01 16:19:42,36,-89,32.10427902,35.21125332,702,6.067999839782715,WIFI
3c:1e:04:05:5f:f6,BezeqNGN_009030Hz_5G_1,[ESS],2017-11-01 16:19:53,60,-90,32.10433591,35.21126927,695,4.550999641418457,WIFI
1c:b9:c4:14:36:f8,Ariel_University,[ESS],2017-11-01 16:19:53,6,-83,32.10433591,35.21126927,695,4.550999641418457,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],2017-11-01 16:19:53,11,-85,32.10433591,35.21126927,695,4.550999641418457,WIFI
1c:b9:c4:14:36:fc,Ariel_University,[ESS],2017-11-01 16:20:03,36,-78,32.10433576,35.21126137,693,4.550999641418457,WIFI
1c:b9:c4:14:36:f8,Ariel_University,[ESS],2017-11-01 16:20:03,6,-75,32.10433576,35.21126137,693,4.550999641418457,WIFI
1c:b9:c4:15:ed:3c,Ariel_University,[ESS],2017-11-01 16:20:03,44,-89,32.10433576,35.21126137,693,4.550999641418457,WIFI
8c:0c:90:2e:e8:18,Ariel_University,[ESS],2017-11-01 16:20:03,6,-86,32.10433576,35.21126137,693,4.550999641418457,WIFI
42503_6701_4464089,Rami Levy,HSPA;il,2017-11-01 16:20:05,0,-71,32.10431373,35.21123406,693,4.550999641418457,GSM
1c:b9:c4:15:ed:3c,Ariel_University,[ESS],2017-11-01 16:20:13,44,-81,32.10428598,35.21115744,693,4.550999641418457,WIFI
1c:b9:c4:15:ed:38,Ariel_University,[ESS],2017-11-01 16:20:13,6,-68,32.10428598,35.21115744,693,4.550999641418457,WIFI
1c:b9:c4:15:ed:3c,Ariel_University,[ESS],2017-11-01 16:20:30,44,-64,32.10433413,35.21094641,693,9.101999282836914,WIFI
42503_6701_4464094,Rami Levy,HSPA;il,2017-11-01 16:20:30,0,-55,32.10433413,35.21094641,693,9.101999282836914,GSM
1c:b9:c4:15:ed:38,Ariel_University,[ESS],2017-11-01 16:20:34,6,-59,32.10437777,35.21097599,692,10.618999481201172,WIFI
1c:b9:c4:95:ed:47,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:20:34,52,-86,32.10437777,35.21097599,692,10.618999481201172,WIFI
1c:b9:c4:15:ed:4c,Ariel_University,[ESS],2017-11-01 16:20:34,52,-84,32.10437777,35.21097599,692,10.618999481201172,WIFI
1c:b9:c4:16:05:78,Ariel_University,[ESS],2017-11-01 16:20:34,6,-80,32.10437777,35.21097599,692,10.618999481201172,WIFI
8c:0c:90:2d:34:38,Ariel_University,[ESS],2017-11-01 16:20:34,11,-83,32.10437777,35.21097599,692,10.618999481201172,WIFI
ec:8c:a2:88:79:87,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:20:46,44,-86,32.1045143,35.21093837,693,22.7549991607666,WIFI
1c:b9:c4:16:ea:c8,Ariel_University,[ESS],2017-11-01 16:20:46,6,-86,32.1045143,35.21093837,693,22.7549991607666,WIFI
1c:b9:c4:16:05:78,Ariel_University,[ESS],2017-11-01 16:20:48,6,-75,32.10453509,35.21093074,693,22.7549991607666,WIFI
1c:b9:c4:16:05:7c,Ariel_University,[ESS],2017-11-01 16:20:48,36,-76,32.10453509,35.21093074,693,22.7549991607666,WIFI
1c:b9:c4:15:25:4c,Ariel_University,[ESS],2017-11-01 16:20:48,44,-86,32.10453509,35.21093074,693,22.7549991607666,WIFI
1c:b9:c4:15:25:48,Ariel_University,[ESS],2017-11-01 16:20:48,1,-85,32.10453509,35.21093074,693,22.7549991607666,WIFI
00:11:6b:11:7e:0c,yosh,[ESS],2017-11-01 16:20:48,1,-86,32.10453509,35.21093074,693,22.7549991607666,WIFI
8c:0c:90:2f:d3:d8,Ariel_University,[ESS],2017-11-01 16:20:49,11,-83,32.10454522,35.21092485,693,21.237998962402344,WIFI
1c:b9:c4:15:25:4c,Ariel_University,[ESS],2017-11-01 16:20:57,44,-78,32.10453425,35.21080223,695,10.618999481201172,WIFI
1c:b9:c4:15:25:48,Ariel_University,[ESS],2017-11-01 16:20:57,1,-77,32.10453425,35.21080223,695,10.618999481201172,WIFI
1c:b9:c4:95:25:47,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:20:57,44,-77,32.10453425,35.21080223,695,10.618999481201172,WIFI
1c:b9:c4:16:12:6c,Ariel_University,[ESS],2017-11-01 16:20:57,52,-89,32.10453425,35.21080223,695,10.618999481201172,WIFI
8c:0c:90:2d:34:38,Ariel_University,[ESS],2017-11-01 16:21:16,11,-74,32.10436445,35.21039951,696,7.585000038146973,WIFI
1c:b9:c4:16:12:6c,Ariel_University,[ESS],2017-11-01 16:21:16,52,-83,32.10436445,35.21039951,696,7.585000038146973,WIFI
90:8d:78:53:fe:d7,GIFTWIZARD_5G,[WPA2-PSK-CCMP][ESS],2017-11-01 16:21:16,60,-88,32.10436445,35.21039951,696,7.585000038146973,WIFI
8c:0c:90:2f:36:58,Ariel_University,[ESS],2017-11-01 16:21:16,1,-80,32.10436445,35.21039951,696,7.585000038146973,WIFI
1c:b9:c4:15:44:5c,Ariel_University,[ESS],2017-11-01 16:21:16,44,-89,32.10436445,35.21039951,696,7.585000038146973,WIFI
1c:b9:c4:15:34:b8,Ariel_University,[ESS],2017-11-01 16:21:16,6,-88,32.10436445,35.21039951,696,7.585000038146973,WIFI
42503_6701_4464102,Rami Levy,HSPA;il,2017-11-01 16:21:16,0,-67,32.10436445,35.21039951,696,7.585000038146973,GSM
8c:0c:90:6f:36:58,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:21:19,1,-73,32.1043332,35.21036143,699,16.687000274658203,WIFI
1c:b9:c4:15:23:5c,Ariel_University,[ESS],2017-11-01 16:21:19,36,-85,32.1043332,35.21036143,699,16.687000274658203,WIFI
1c:b9:c4:15:34:bc,Ariel_University,[ESS],2017-11-01 16:21:19,36,-89,32.1043332,35.21036143,699,16.687000274658203,WIFI
1c:b9:c4:15:23:58,Ariel_University,[ESS],2017-11-01 16:21:19,1,-85,32.1043332,35.21036143,699,16.687000274658203,WIFI
1c:b9:c4:15:44:58,Ariel_University,[ESS],2017-11-01 16:21:19,11,-95,32.1043332,35.21036143,699,16.687000274658203,WIFI
1c:b9:c4:15:25:48,Ariel_University,[ESS],2017-11-01 16:21:29,1,-70,32.10433859,35.21027461,701,16.687000274658203,WIFI
1c:b9:c4:15:34:b8,Ariel_University,[ESS],2017-11-01 16:21:29,6,-76,32.10433859,35.21027461,701,16.687000274658203,WIFI
c4:12:f5:fd:6a:74,mati-sh1,[WPA2-PSK-CCMP][ESS],2017-11-01 16:21:29,9,-66,32.10433859,35.21027461,701,16.687000274658203,WIFI
90:8d:78:53:fe:d8,GIFTWIZARD,[WPA2-PSK-CCMP][ESS],2017-11-01 16:21:29,10,-77,32.10433859,35.21027461,701,16.687000274658203,WIFI
1c:b9:c4:15:34:bc,Ariel_University,[ESS],2017-11-01 16:21:29,36,-75,32.10433859,35.21027461,701,16.687000274658203,WIFI
1c:b9:c4:15:23:58,Ariel_University,[ESS],2017-11-01 16:21:29,1,-77,32.10433859,35.21027461,701,16.687000274658203,WIFI
1c:b9:c4:95:20:37,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:21:29,36,-88,32.10433859,35.21027461,701,16.687000274658203,WIFI
1c:b9:c4:15:20:3c,Ariel_University,[ESS],2017-11-01 16:21:29,36,-88,32.10433859,35.21027461,701,16.687000274658203,WIFI
1c:b9:c4:15:20:38,Ariel_University,[ESS],2017-11-01 16:21:29,11,-81,32.10433859,35.21027461,701,16.687000274658203,WIFI
1c:b9:c4:16:05:3c,Ariel_University,[ESS],2017-11-01 16:21:29,44,-91,32.10433859,35.21027461,701,16.687000274658203,WIFI
1c:b9:c4:16:12:68,Ariel_University,[ESS],2017-11-01 16:21:29,11,-86,32.10433859,35.21027461,701,16.687000274658203,WIFI
9c:d2:1e:04:e6:2c,HP-Print-2c-LaserJet 400 color,[ESS],2017-11-01 16:21:29,6,-86,32.10433859,35.21027461,701,16.687000274658203,WIFI
00:11:6b:11:7d:c7,yosh,[ESS],2017-11-01 16:21:29,13,-94,32.10433859,35.21027461,701,16.687000274658203,WIFI
1c:b9:c4:15:34:b8,Ariel_University,[ESS],2017-11-01 16:21:43,6,-58,32.10437952,35.21019837,698,15.170000076293945,WIFI
1c:b9:c4:15:34:bc,Ariel_University,[ESS],2017-11-01 16:21:43,36,-65,32.10437952,35.21019837,698,15.170000076293945,WIFI
9c:d2:1e:04:e6:2c,HP-Print-2c-LaserJet 400 color,[ESS],2017-11-01 16:21:43,6,-81,32.10437952,35.21019837,698,15.170000076293945,WIFI
e0:10:7f:5a:b3:78,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:21:43,1,-83,32.10437952,35.21019837,698,15.170000076293945,WIFI
fc:75:16:53:0e:93,ArtSim,[WPA-PSK-CCMP][ESS],2017-11-01 16:21:43,6,-89,32.10437952,35.21019837,698,15.170000076293945,WIFI
00:11:6b:11:7e:0c,yosh,[ESS],2017-11-01 16:21:43,1,-80,32.10437952,35.21019837,698,15.170000076293945,WIFI
1c:b9:c4:15:20:38,Ariel_University,[ESS],2017-11-01 16:21:48,11,-74,32.10443458,35.21021807,700,16.687000274658203,WIFI
9c:d2:1e:04:e6:2c,HP-Print-2c-LaserJet 400 color,[ESS],2017-11-01 16:21:48,6,-70,32.10443458,35.21021807,700,16.687000274658203,WIFI
fc:75:16:53:0e:93,ArtSim,[WPA-PSK-CCMP][ESS],2017-11-01 16:21:48,6,-79,32.10443458,35.21021807,700,16.687000274658203,WIFI
dc:4a:3e:cd:88:25,DIRECT-25-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 16:21:48,1,-74,32.10443458,35.21021807,700,16.687000274658203,WIFI
d8:fe:e3:03:4f:a9,EVE,[WPA2-PSK-CCMP][ESS],2017-11-01 16:21:48,1,-76,32.10443458,35.21021807,700,16.687000274658203,WIFI
08:ed:b9:3d:8f:4b,HP-Print-4b-LaserJet 400,[ESS],2017-11-01 16:21:48,6,-97,32.10443458,35.21021807,700,16.687000274658203,WIFI
90:8d:78:54:6b:4c,Yotta Green_5G,[WPA2-PSK-CCMP][ESS],2017-11-01 16:21:51,60,-90,32.10446409,35.21021951,700,15.170000076293945,WIFI
c8:be:19:09:6f:11,CliClap,[WPA-PSK-CCMP+TKIP][ESS],2017-11-01 16:21:51,6,-85,32.10446409,35.21021951,700,15.170000076293945,WIFI
90:8d:78:54:6b:4d,Salomon,[WPA2-PSK-CCMP][ESS],2017-11-01 16:21:51,1,-79,32.10446409,35.21021951,700,15.170000076293945,WIFI
e0:10:7f:1a:b3:78,Ariel_University,[ESS],2017-11-01 16:21:51,1,-88,32.10446409,35.21021951,700,15.170000076293945,WIFI
c4:12:f5:85:35:78,incentive2,[WPA2-PSK-CCMP][ESS],2017-11-01 16:22:04,11,-65,32.10464329,35.21011288,695,10.618999481201172,WIFI
c4:12:f5:85:35:77,256_853572_5G,[WPA2-PSK-CCMP][ESS],2017-11-01 16:22:04,60,-75,32.10464329,35.21011288,695,10.618999481201172,WIFI
f8:d1:11:77:75:4e,iAgree,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],2017-11-01 16:22:04,7,-75,32.10464329,35.21011288,695,10.618999481201172,WIFI
70:5a:0f:57:04:17,DIRECT-B1-HP DeskJet 3830 series,[WPA2-PSK-CCMP][WPS][ESS],2017-11-01 16:22:04,1,-79,32.10464329,35.21011288,695,10.618999481201172,WIFI
d0:bf:9c:db:31:30,HP-Print-30-Officejet 7610,[WPA2-PSK-CCMP][ESS],2017-11-01 16:22:04,1,-88,32.10464329,35.21011288,695,10.618999481201172,WIFI
a0:8c:fd:8c:79:6f,DIRECT-6E-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-01 16:22:04,6,-94,32.10464329,35.21011288,695,10.618999481201172,WIFI
00:11:6b:11:7d:c7,yosh,[ESS],2017-11-01 16:22:04,13,-85,32.10464329,35.21011288,695,10.618999481201172,WIFI
f8:e9:03:12:ef:3c,ShapeDo-5GHz,[WPA2-PSK-CCMP][ESS],2017-11-01 16:22:13,48,-75,32.10467002,35.2099519,691,4.550999641418457,WIFI
1c:b9:c4:96:2d:e7,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:22:13,36,-83,32.10467002,35.2099519,691,4.550999641418457,WIFI
f8:e9:03:12:ef:3b,ShapeDo,[WPA2-PSK-CCMP][ESS],2017-11-01 16:22:13,1,-77,32.10467002,35.2099519,691,4.550999641418457,WIFI
1c:b9:c4:16:2d:ec,Ariel_University,[ESS],2017-11-01 16:22:13,36,-79,32.10467002,35.2099519,691,4.550999641418457,WIFI
1c:b9:c4:14:62:48,Ariel_University,[ESS],2017-11-01 16:22:13,11,-76,32.10467002,35.2099519,691,4.550999641418457,WIFI
1c:b9:c4:14:62:4c,Ariel_University,[ESS],2017-11-01 16:22:13,36,-84,32.10467002,35.2099519,691,4.550999641418457,WIFI
74:ea:3a:ad:d1:50,TP-LINK_ADD150,[WPS][ESS],2017-11-01 16:22:13,1,-81,32.10467002,35.2099519,691,4.550999641418457,WIFI
1c:b9:c4:16:05:78,Ariel_University,[ESS],2017-11-01 16:22:17,6,-95,32.10468511,35.2099209,689,4.550999641418457,WIFI
d0:bf:9c:db:31:30,HP-Print-30-Officejet 7610,[WPA2-PSK-CCMP][ESS],2017-11-01 16:22:23,1,-77,32.10458976,35.20983391,687,4.550999641418457,WIFI
1c:b9:c4:16:05:3c,Ariel_University,[ESS],2017-11-01 16:22:23,44,-84,32.10458976,35.20983391,687,4.550999641418457,WIFI
f8:e9:03:12:ef:3b,ShapeDo,[WPA2-PSK-CCMP][ESS],2017-11-01 16:22:23,1,-65,32.10458976,35.20983391,687,4.550999641418457,WIFI
1c:b9:c4:14:62:48,Ariel_University,[ESS],2017-11-01 16:22:23,11,-71,32.10458976,35.20983391,687,4.550999641418457,WIFI
1c:b9:c4:14:62:4c,Ariel_University,[ESS],2017-11-01 16:22:23,36,-73,32.10458976,35.20983391,687,4.550999641418457,WIFI
74:ea:3a:ad:d1:50,TP-LINK_ADD150,[WPS][ESS],2017-11-01 16:22:23,1,-71,32.10458976,35.20983391,687,4.550999641418457,WIFI
1c:b9:c4:94:62:47,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:22:23,36,-81,32.10458976,35.20983391,687,4.550999641418457,WIFI
1c:b9:c4:15:44:58,Ariel_University,[ESS],2017-11-01 16:22:23,11,-84,32.10458976,35.20983391,687,4.550999641418457,WIFI
1c:b9:c4:16:05:38,Ariel_University,[ESS],2017-11-01 16:22:23,11,-86,32.10458976,35.20983391,687,4.550999641418457,WIFI
ec:8c:a2:26:d3:68,Ariel_University,[ESS],2017-11-01 16:22:23,11,-91,32.10458976,35.20983391,687,4.550999641418457,WIFI
c4:12:f5:85:27:b8,Neuropplied,[WPA2-PSK-CCMP][ESS],2017-11-01 16:22:35,11,-93,32.10446621,35.20962991,690,4.550999641418457,WIFI
ec:8c:a2:26:d3:68,Ariel_University,[ESS],2017-11-01 16:22:42,11,-78,32.1043861,35.20954069,689,4.550999641418457,WIFI
8c:0c:90:2f:cb:e8,Ariel_University,[ESS],2017-11-01 16:22:42,1,-76,32.1043861,35.20954069,689,4.550999641418457,WIFI
1c:b9:c4:16:28:ec,Ariel_University,[ESS],2017-11-01 16:22:42,52,-86,32.1043861,35.20954069,689,4.550999641418457,WIFI
24:79:2a:2c:5b:d8,Ariel_University,[ESS],2017-11-01 16:22:42,1,-85,32.1043861,35.20954069,689,4.550999641418457,WIFI
30:e1:71:0d:e0:67,DIRECT-66-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-01 16:22:51,6,-87,32.10428565,35.20942973,692,4.550999641418457,WIFI
90:8d:78:53:fe:d7,GIFTWIZARD_5G,[WPA2-PSK-CCMP][ESS],2017-11-01 16:22:57,60,-90,32.10424927,35.20938869,693,4.550999641418457,WIFI
42503_6701_4464102,Rami Levy,HSPA;il,2017-11-01 16:22:57,0,-73,32.10424927,35.20938869,693,4.550999641418457,GSM
ec:8c:a2:26:d3:68,Ariel_University,[ESS],2017-11-01 16:23:01,11,-63,32.10422471,35.20935036,693,4.550999641418457,WIFI
1c:b9:c4:16:cc:dc,Ariel_University,[ESS],2017-11-01 16:23:01,36,-89,32.10422471,35.20935036,693,4.550999641418457,WIFI
1c:b9:c4:16:cc:d8,Ariel_University,[ESS],2017-11-01 16:23:01,1,-82,32.10422471,35.20935036,693,4.550999641418457,WIFI
1c:b9:c4:16:28:e8,Ariel_University,[ESS],2017-11-01 16:23:01,1,-84,32.10422471,35.20935036,693,4.550999641418457,WIFI
ec:8c:a2:26:d3:68,Ariel_University,[ESS],2017-11-01 16:23:03,11,-55,32.10421618,35.20931921,693,4.550999641418457,WIFI
1c:b9:c4:16:cc:dc,Ariel_University,[ESS],2017-11-01 16:23:03,36,-83,32.10421618,35.20931921,693,4.550999641418457,WIFI
1c:b9:c4:96:cc:d7,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:23:03,36,-83,32.10421618,35.20931921,693,4.550999641418457,WIFI
30:e1:71:0d:e0:65,DIRECT-64-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-01 16:23:03,6,-86,32.10421618,35.20931921,693,4.550999641418457,WIFI
1c:b9:c4:15:fd:4c,Ariel_University,[ESS],2017-11-01 16:23:03,36,-92,32.10421618,35.20931921,693,4.550999641418457,WIFI
1c:b9:c4:15:23:5c,Ariel_University,[ESS],2017-11-01 16:23:03,36,-92,32.10421618,35.20931921,693,4.550999641418457,WIFI
42503_6701_4464107,Rami Levy,HSPA;il,2017-11-01 16:23:05,0,-75,32.10419548,35.20929537,692,4.550999641418457,GSM
1c:b9:c4:15:23:58,Ariel_University,[ESS],2017-11-01 16:23:09,1,-85,32.10415625,35.20925297,692,4.550999641418457,WIFI
90:8d:78:53:fe:d8,GIFTWIZARD,[WPA2-PSK-CCMP][ESS],2017-11-01 16:23:09,10,-92,32.10415625,35.20925297,692,4.550999641418457,WIFI
42503_6701_4464107,Rami Levy,HSPA;il,2017-11-01 16:23:15,0,-69,32.10411299,35.20919735,691,4.550999641418457,GSM
30:e1:71:0d:e0:65,DIRECT-64-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-01 16:23:21,6,-77,32.10406105,35.20914314,688,4.550999641418457,WIFI
1c:b9:c4:15:fd:4c,Ariel_University,[ESS],2017-11-01 16:23:21,36,-80,32.10406105,35.20914314,688,4.550999641418457,WIFI
1c:b9:c4:16:1d:7c,Ariel_University,[ESS],2017-11-01 16:23:21,52,-90,32.10406105,35.20914314,688,4.550999641418457,WIFI
1c:b9:c4:16:1d:78,Ariel_University,[ESS],2017-11-01 16:23:21,11,-88,32.10406105,35.20914314,688,4.550999641418457,WIFI
ec:8c:a2:26:b0:e8,Ariel_University,[ESS],2017-11-01 16:23:21,1,-91,32.10406105,35.20914314,688,4.550999641418457,WIFI
30:e1:71:0d:e0:63,DIRECT-61-HP DeskJet 3630 series,[WPA2-PSK-CCMP][ESS],2017-11-01 16:23:31,6,-91,32.10396989,35.20904927,687,4.550999641418457,WIFI
1c:b9:c4:15:1c:bc,Ariel_University,[ESS],2017-11-01 16:23:31,36,-89,32.10396989,35.20904927,687,4.550999641418457,WIFI
42503_6701_4464107,Rami Levy,HSPA;il,2017-11-01 16:23:31,0,-63,32.10396989,35.20904927,687,4.550999641418457,GSM
1c:b9:c4:16:cc:d8,Ariel_University,[ESS],2017-11-01 16:23:36,1,-68,32.10391194,35.20900188,686,4.550999641418457,WIFI
1c:b9:c4:16:1d:7c,Ariel_University,[ESS],2017-11-01 16:23:36,52,-85,32.10391194,35.20900188,686,4.550999641418457,WIFI
1c:b9:c4:16:1d:78,Ariel_University,[ESS],2017-11-01 16:23:36,11,-79,32.10391194,35.20900188,686,4.550999641418457,WIFI
1c:b9:c4:96:1d:77,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:23:36,52,-84,32.10391194,35.20900188,686,4.550999641418457,WIFI
1c:b9:c4:16:28:ec,Ariel_University,[ESS],2017-11-01 16:23:52,52,-74,32.10372801,35.20889224,687,6.067999839782715,WIFI
ec:8c:a2:26:b0:e8,Ariel_University,[ESS],2017-11-01 16:23:52,1,-85,32.10372801,35.20889224,687,6.067999839782715,WIFI
8c:0c:90:6e:16:88,,[WPA2-PSK-CCMP][ESS],2017-11-01 16:23:52,1,-82,32.10372801,35.20889224,687,6.067999839782715,WIFI
ec:8c:a2:08:78:cc,Ariel_University,[ESS],2017-11-01 16:23:52,40,-84,32.10372801,35.20889224,687,6.067999839782715,WIFI
ec:8c:a2:08:94:1c,Ariel_University,[ESS],2017-11-01 16:23:52,40,-89,32.10372801,35.20889224,687,6.067999839782715,WIFI
